category,title,story,url
Politics,ENVIRONMENT: The politics of a changing climate,"Allen Mutyambizi and Padmore Paradzayi In 2014, countries gathered in Lima, Peru and agreed to come up with climate ...",https://www.sundaymail.co.zw/environment-the-politics-of-a-changing-climate
Politics,OPINION: Race Relations and Politics in Southern Africa,"Recently, while reading about Zimbabwe’s pre-independence politics and the liberation war, I came across some ...",https://www.sundaymail.co.zw/opinion-race-relations-and-politics-in-southern-africa
Politics,The politics of business,“A DEVELOPMENTAL state is characterised by a government with sufficient organisation and authority to drive forward its ...,https://www.sundaymail.co.zw/the-politics-of-business
Politics,CRICKET: Blame politics not me: Mangongo,"From Eddie Chikamhi in Kampala, Uganda Ousted national cricket coach Stephen Mangongo has opened up on the board’s ...",https://www.sundaymail.co.zw/cricket-blame-politics-not-me-mangongo
Politics,"Away from politics,  meeting has a full plate",The Sixth Zanu-PF National People’s Congress must formulate effective strategies to implement the Zimbabwe Agenda for ...,https://www.sundaymail.co.zw/away-from-politics-congress-has-a-full-plate
Arts & Culture,AI slowly redefining academic dishonesty,80pc of students may be submitting AI-generated assignments — Dr Tsabora Fatima Bulla-Musakwa FROM translating languages ...,https://www.sundaymail.co.zw/ai-slowly-redefining-academic-dishonesty
Arts & Culture,Binga incest cases alarmingly shoot through the roof,"COURTS in Binga are reporting a disturbingly high number of rape cases involving family members, particularly cousins. ...",https://www.sundaymail.co.zw/binga-incest-cases-alarmingly-shoot-through-the-roof
Arts & Culture,"In some shops, customers are regarded as a nuisance","Your Money, Your Call Cresencia Marjorie Chiremba IN a small corner store on one of the bustling streets of Harare, my ...",https://www.sundaymail.co.zw/in-some-shops-customers-are-regarded-as-a-nuisance
Arts & Culture,Embrace issues of bodily difference,Dr Christine Peta Disability Issues BODILY differences and restrictions in role effectiveness play a central role in ...,https://www.sundaymail.co.zw/embrace-issues-of-bodily-difference
Arts & Culture,Get ready for the new school term,Gabriel Manyeruke THE period just after school holidays is often a time of mixed emotions for learners. While the ...,https://www.sundaymail.co.zw/get-ready-for-the-new-school-term
Arts & Culture,Winter shouldn’t distract us from studies,Patricia Maseko THE second term is upon us. This is usually one of the most challenging learning periods because of the ...,https://www.sundaymail.co.zw/winter-shouldnt-distract-us-from-studies
Arts & Culture,The new plagiarism arms race,AN academic paper titled “Chatting and Cheating: Ensuring Academic Integrity in the Era of ChatGPT” was recently ...,https://www.sundaymail.co.zw/the-new-plagiarism-arms-race
Arts & Culture,Drug rehabilitation centres,"IN case you have a son, daughter, friend or relative who has a problem with drugs, here is a list and contact details of ...",https://www.sundaymail.co.zw/drug-rehab-centres-45
Arts & Culture,"Simple,delicious pork trotter stew",PORK trotters are relatively easy to prepare. They require less time to cook and are loved by many — both men and women. ...,https://www.sundaymail.co.zw/simpledelicious-pork-trotter-stew
Arts & Culture,Foodscaping for beauty and bites,"Andrew Mangwarara NO matter how big or small the space is, it can be transformed into a pleasing green environment. This ...",https://www.sundaymail.co.zw/foodscaping-for-beauty-and-bites
Arts & Culture,Hollywood meets Zimbabwean flavour,"Film Review Tinashe Kusema I AM a simple man. In terms of sport, LeBron James is my greatest of all time. I usually ...",https://www.sundaymail.co.zw/hollywood-meets-zimbabwean-flavour
Arts & Culture,Behold! Gringo reborn,"Prince Mushawevato WHEN Lazarus Boora passed away, many thought the “Gringo” drama series and the character were dead ...",https://www.sundaymail.co.zw/behold-gringo-reborn
Arts & Culture,Wife stole my money,"Mudzimba Dr Chisamba Dear Amai, I hope I find you well. I am aged 34 and my wife is 33. We are blessed with two lovely ...",https://www.sundaymail.co.zw/wife-stole-my-money
Arts & Culture,Street theatre comes back to life,"Society Reporter AT the turn of the millennium, street theatre was one of the most sought-after forms of entertainment. ...",https://www.sundaymail.co.zw/street-theatre-comes-back-to-life
Arts & Culture,Romeo Gasa’s band in disarray,Dennis Chimanzi HAS sungura musician Romeo Gasa and his band Extra Valembe’s dream come to a crashing end? This is a ...,https://www.sundaymail.co.zw/romeo-gasas-band-in-disarray
Arts & Culture,Have faith in God’s promise of a brighter tomorrow,"“INSTEAD of bronze, I will bring you gold; instead of iron, I will bring you silver; instead of wood, I will bring you ...",https://www.sundaymail.co.zw/have-faith-in-gods-promise-of-a-brighter-tomorrow
Arts & Culture,Hospital visiting times,"Harare Parirenyatwa Hospital General wards: 1pm-2pm Private wards 5pm-6pm Mbuya Nehanda Hospital: 6am-6:30am, 1pm-2pm — ...",https://www.sundaymail.co.zw/hospital-visiting-times-53
Arts & Culture,NEW: Kanindo singer Shantel Sithole launches fourth album,Online Reporter KANINDO singer Shantel Sithole successfully launched her fourth album “Comment Section” on Wednesday at ...,https://www.sundaymail.co.zw/kanindo-singer-shantel-sithole-launches-fourth-album
Arts & Culture,"Spare a thought for pregnant girls, as schools reopen","Sunday Mail Reporter YOUNG mothers and pregnant girls, especially those from farming communities, should have access to ...",https://www.sundaymail.co.zw/spare-a-thought-for-pregnant-girls-as-schools-reopen
Arts & Culture,Worry over underweight  groceries,"Veronica Gwaze ALICE MUSHUNJE, an avid shopper and bargain hunter, is a troubled soul. After her last two shopping ...",https://www.sundaymail.co.zw/worry-over-underweight-groceries
Arts & Culture,"Woman kills lover, vanishes with lobola money","A Mutare woman residing in Cape Town, South Africa, is on the run after allegedly scalding her husband with cooking oil ...",https://www.sundaymail.co.zw/woman-kills-lover-vanishes-with-lobola-money
Arts & Culture,Chapungu struggling without Guthrie,"Society Reporter THE Chapungu Sculpture Park, which has one of the largest Zimbabwean stone sculpture collections in the ...",https://www.sundaymail.co.zw/chapungu-struggling-without-guthrie
Arts & Culture,"Expired, fake products flood market",Society Reporter UNSCRUPULOUS individuals are putting the lives of consumers at risk by selling fake and expired ...,https://www.sundaymail.co.zw/expired-fake-products-flood-market
Arts & Culture,Don’t let dream voyages  turn into nightmares,"Your Money, Your Call Cresencia Marjorie Chiremba A FEW weeks ago, my sister Letwin and her friends were set for an ...",https://www.sundaymail.co.zw/dont-let-dream-voyages-turn-into-nightmares
Arts & Culture,Local filmmakers aim for the stars,"Film Review Tinashe Kusema CHRISTOPHER NOLAN, James Cameron, Quentin Tarantino, Tim Burton and Steven Spielberg are ...",https://www.sundaymail.co.zw/local-filmmakers-aim-for-the-stars
Arts & Culture,Sculptures can breathe life  into your garden,"Andrew Mangwarara VISITING the Eye Institute in Milton Park, Harare, was an eye- opener for me. Those in charge of the ...",https://www.sundaymail.co.zw/sculptures-can-breathe-life-into-your-garden
Arts & Culture,Learn to read beyond textbooks,Gabriel Manyeruke A SIGNIFICANT decline in the culture of reading among learners at school has been noted in recent ...,https://www.sundaymail.co.zw/learn-to-read-beyond-textbooks
Arts & Culture,Grandmother is ungrateful,"Mudzimba Dr Chisamba Dear Amai, I hope you are well. I am a 36-year-old man and I have a wonderful wife. We are blessed ...",https://www.sundaymail.co.zw/grandmother-is-ungrateful
Arts & Culture,A tasty ‘Haifiridzi’ dish,EVERY Zimbabwean has at one point tasted this vintage dish since beef and veggies are a staple relish in most local ...,https://www.sundaymail.co.zw/a-tasty-haifiridzi-dish
Arts & Culture,"Macheso’s unending challenges on dance floor  . . . from Slomo, Kagomera to Majuice",Prince Mushawevato ORCHESTRA Mberikwazvo’s fans are celebrating the return of star dancer Majuice — born Selemani Mpochi ...,https://www.sundaymail.co.zw/machesos-unending-challenges-on-dance-floor-from-slomo-kagomera-to-majuice
Arts & Culture,Nyaka-Chana makes strides in global film,Society Reporter MULTI-TALENTED artiste Caroline Nyaka-Chana continues to make waves and push the boundaries as she ...,https://www.sundaymail.co.zw/nyaka-chana-makes-strides-in-global-film
Arts & Culture,Shared threads unite Zimbabwe in dress craze,Society Reporter “THIS is nice Tariro. I love your dress!” A social media blogger recently made this comment after radio ...,https://www.sundaymail.co.zw/shared-threads-unite-zim-in-dress-craze
Arts & Culture,The priceless value of mankind  in God’s eyes,"“WHEN I consider your heavens, the work of your fingers, the moon and the stars, which you have set in place, what is ...",https://www.sundaymail.co.zw/the-priceless-value-of-mankind-in-gods-eyes
Arts & Culture,Drug rehabilitation centres,"IN case you have a son, daughter, friend or relative who has a problem with drugs, here is a list and contact details of ...",https://www.sundaymail.co.zw/drug-rehab-centres-44
Arts & Culture,Hospital visiting times,"Harare Parirenyatwa Hospital General wards: 1pm-2pm Private wards 5pm-6pm Mbuya Nehanda Hospital: 6am-6:30am, 1pm-2pm — ...",https://www.sundaymail.co.zw/hospital-visiting-times-52
Arts & Culture,NEW: Zimdancehall singer Mbida D arrested for fraud,ZIMDANCEHALL chanter Mbida D —  real name Gift Zimbita —  has been arrested on allegations of fraud. Mbida D reportedly ...,https://www.sundaymail.co.zw/new-zimdancehall-singer-mbida-d-arrested-for-fraud
Arts & Culture,Agga Nyabinde dedicates songs to late father,"Online Reporter AFRO-fusion artist Agga Nyabinde, son of the late musician Bob Nyabinde, has dedicated three songs to ...",https://www.sundaymail.co.zw/agga-nyabinde-dedicates-songs-to-late-father
Arts & Culture,NEW: All set for Jabulani Jazz Music Festival,Online Reporter  HARARE is set to host this year’s edition of the Jabulani Jazz Music Festival on April 27. Artistes to ...,https://www.sundaymail.co.zw/new-all-set-for-jabulani-jazz-music-festival
Arts & Culture,Hi-tech machines promise medical revolution,Society Reporter A GROUNDBREAKING concept — the health automated teller machine (ATM) — is understood to be pushing the ...,https://www.sundaymail.co.zw/hi-tech-machines-promise-medical-revolution
Arts & Culture,HISTORIC POSTCARD FROM BUHERA,"Kuda Bwititi recently in BUHERA FOR the people of Buhera, Manicaland province, memories from last week’s main ...",https://www.sundaymail.co.zw/historic-postcard-from-buhera
Arts & Culture,"Man sodomised, loses  car to thieves",A man from Bulawayo’s Pumula South suburb was left counting his losses after two armed robbers allegedly choked him ...,https://www.sundaymail.co.zw/man-sodomised-loses-car-to-thieves
Arts & Culture,"Harare City Council, please mind your own business","Cresencia Marjorie Chiremba Your Money, Your Call THE City of Harare recently hinted on plans to introduce parking fees ...",https://www.sundaymail.co.zw/harare-city-council-please-mind-your-own-business
Arts & Culture,A soul-soothing gadern project,"Andrew Mangwarara ORTHOSMILE DENTAL CLINIC, which is run by Dr Farai Nhembe, is located in Milton Park, Harare. Its ...",https://www.sundaymail.co.zw/a-soul-soothing-gadern-project
Arts & Culture,A welcoming home for Rwandan elderly who lost family in genocide,"Glory Iribagiza THERESE UZABAKIRIHO, 64, was married with four children and another on the way during the 1994 Genocide ...",https://www.sundaymail.co.zw/a-welcoming-home-for-rwandan-elderly-who-lost-family-in-genocide
Arts & Culture,I lied about my father’s girlfriend,"Mudzimba Dr Chisamba DEAR Amai, how are you? I am a 16-year-old girl and I come from an unhappy home. There are four of ...",https://www.sundaymail.co.zw/i-lied-about-my-fathers-girlfriend-2
Arts & Culture,Drug rehabilitation centres,"IN case you have a son, daughter, friend or relative who has a problem with drugs, here is a list and contact details of ...",https://www.sundaymail.co.zw/drug-rehab-centres-43
Arts & Culture,Enjoy cow heels and bean stew,"COW heels (mazondo), together with beans, make a filling meal that also has hidden health benefits. The meal is rich in ...",https://www.sundaymail.co.zw/enjoy-cow-heels-and-bean-stew
Arts & Culture,Embracing our dominion as God’s children,"“THEN God said, ‘Let us make mankind in our image, in our likeness, so that they may rule over the fish in the sea and ...",https://www.sundaymail.co.zw/embracing-our-dominion-as-gods-children
Arts & Culture,Hospital visiting times,"Harare Parirenyatwa Hospital General wards:1pm-2pm Private wards 5pm-6pm Mbuya Nehanda Hospital: 6am-6:30am, 1pm-2pm — ...",https://www.sundaymail.co.zw/hospital-visiting-times-51
Arts & Culture,Lights dim on local theatre,"Society Reporter THE Covid-19 pandemic, which discouraged gatherings, might have subsided, but it left scars on the ...",https://www.sundaymail.co.zw/lights-dim-on-local-theatre
Arts & Culture,Don’t be limited by  negative circumstances,Gabriel Manyeruke SCHOOL is a place where young people go to learn and grow. Education lays the foundation for a ...,https://www.sundaymail.co.zw/dont-be-limited-by-negative-circumstances
Arts & Culture,Online platforms turn into gold mine for local artistes,"Society Reporters THE social media craze might have its fair share of controversies and baggage, but local artistes seem ...",https://www.sundaymail.co.zw/online-platforms-turn-into-gold-mine-for-local-artistes
Arts & Culture,‘Tsotso’ hitmaker tackles trauma of child abuse,"Society Reporter ‘‘TSOTSO’’ hitmaker Ray Bopoto has dropped his ninth studio album, “Chioma (Good God)”, which tackles ...",https://www.sundaymail.co.zw/tsotso-hitmaker-tackles-trauma-of-child-abuse
Arts & Culture,NEW: 4×4 Jamboree returns to Nyanga,Online Reporter TOURISTS will witness a rare spectacle as the 4×4 Jamboree returns to Nyanga after a 30-year ...,https://www.sundaymail.co.zw/new-4x4-jamboree-returns-to-nyanga
Arts & Culture,NEW: Sungura genre stands the test of time,Theseus Shambare SUNGURA music is proving to be one of the local genres that has stood the test of time. The turn of ...,https://www.sundaymail.co.zw/new-sungura-genre-stands-the-test-of-time
Arts & Culture,"NEW: DJs, musicians clash in Unplugged Coca-Cola Food Festival","Online Reporter MURUMBA Pitch, a dynamic music duo from South Africa, will headline the Unplugged Coca-Cola Food ...",https://www.sundaymail.co.zw/new-djs-musicians-clash-in-unplugged-coca-cola-food-festival
Arts & Culture,The sweet scent of self-rule,"Veronica Gwaze and Theseus Shambare AT the dawn of Zimbabwe’s independence, a staggering 15,5 million hectares of ...",https://www.sundaymail.co.zw/the-sweet-scent-of-self-rule
Arts & Culture,All set for Uhuru gala,"Tendai Chara FOR sungura musician Mark Ngwazi, performing at the Independence Gala at Murambinda B Primary School in ...",https://www.sundaymail.co.zw/all-set-for-uhuru-gala
Arts & Culture,Key attributes of a successful learner,"Gabriel Manyeruke EDUCATION is often described as the passport to the future, the key to success and the foundation of a ...",https://www.sundaymail.co.zw/key-attributes-of-a-successful-learner
Arts & Culture,Here is what others had to say about Zimbabwe’s independence,Father Paul Mayeresa LIFE as a priest during the colonial era was hectic since our white counterparts received ...,https://www.sundaymail.co.zw/here-is-what-others-had-to-say-about-zimbabwes-independence
Arts & Culture,When star power creates cinematic gold,"Film Review Tinashe Kusema WELL, the reviews are in and it is safe to say that “Dune: Part Two” exceeded all ...",https://www.sundaymail.co.zw/when-star-power-creates-cinematic-gold
Arts & Culture,We want our change back,"Your Money, Your Call Cresencia Marjorie Chiremba ON April 5, 2024, the Reserve Bank of Zimbabwe introduced a new ...",https://www.sundaymail.co.zw/we-want-our-change-back
Arts & Culture,Sculptor lifts Zimbabwe’s flag high,"Society Reporter LIBERTY NYANHONGO, a 34-year-old Zimbabwean sculptor based in Windhoek, Namibia, is lifting the ...",https://www.sundaymail.co.zw/sculptor-lifts-zim-flag-high
Arts & Culture,Beyoncé country album shatters records,"BEYONCÉ has become the first black artiste ever to hit number one with a country album in the United Kingdom, topping ...",https://www.sundaymail.co.zw/beyonce-country-album-shatters-records
Arts & Culture,Client slain by enraged sex worker,A man who allegedly failed to pay for sexual services was stoned and had his palm chopped off with a machete before he ...,https://www.sundaymail.co.zw/client-slain-by-enraged-sex-worker
Arts & Culture,You are well  able to overcome adversity,"“BUT Caleb quieted the people before Moses and said, ‘Let us go up at once and occupy it, for we are well able to ...",https://www.sundaymail.co.zw/you-are-well-able-to-overcome-adversity
Arts & Culture,Drug rehabilitation centres,"IN case you have a son, daughter, friend or relative who has a problem with drugs, here is a list and contact details of ...",https://www.sundaymail.co.zw/drug-rehab-centres-42
Arts & Culture,Hospital visiting times,"Harare Parirenyatwa Hospital General wards:1pm-2pm Private wards 5pm-6pm Mbuya Nehanda Hospital: 6am-6:30am, 1pm-2pm — ...",https://www.sundaymail.co.zw/hospital-visiting-times-50
Arts & Culture,Easy way to cook tasty free-range chicken,"BECAUSE of its nature, a free-range or roadrunner chicken needs more cooking time. This will guarantee you a tasty and ...",https://www.sundaymail.co.zw/easy-way-to-cook-tasty-free-range-chicken
Arts & Culture,Family feud intensifying by the day,"DEAR Amai, I hope you are well. We are a middle-aged couple with two children. We were fortunate to have moved and ...",https://www.sundaymail.co.zw/family-feud-intensifying-by-the-day
Sports,NEW: South Africa-based scout tracks Zimbabwean players,Online Reporter A 16-year-old footballer from Harare’s Southlea Park has impressed renowned South Africa-based scout ...,https://www.sundaymail.co.zw/new-south-africa-based-scout-tracks-zimbabwean-players
Sports,BILLIAT RED-CARDED  AS MANICA GO TOP,Zimpapers Sports Hub Herantals . . . . . . . . . . . . .  (1) 1 Yadah . . . . . . . . . . . . . . . .  (0) 0 FORMER ...,https://www.sundaymail.co.zw/billiat-red-carded-as-manica-go-top
Sports,Samson Choruwa was a player from another planet,"EXACTLY 22 years to the day, on May 5, 2002, a 19-year-old Samson Choruwa, who had become a sensational player at ...",https://www.sundaymail.co.zw/samson-choruwa-was-a-player-from-another-planet
Sports,Chipangura’s rise from inmate to teammate,"Veronica Gwaze Sports Reporter WHENEVER Castle Lager Premiership striker Jerry Chipangura steps onto the pitch, he feels ...",https://www.sundaymail.co.zw/chipanguras-rise-from-inmate-to-teammate
Sports,Sigauke’s rugby journey from ashes of defeat,"Tinashe Kusema WITH the Zimbabwe Rugby Under-20 team, the Junior Sables, failing to qualify for the World Rugby U20 ...",https://www.sundaymail.co.zw/sigaukes-rugby-journey-from-ashes-of-defeat
Sports,Injury woes threaten French Open,WORLD number four Daniil Medvedev faces an anxious wait to know the full extent of an injury that forced him out of the ...,https://www.sundaymail.co.zw/injury-woes-threaten-french-open
Sports,From Glen View to French Cup: Chikoko’s basketball glory,Tinashe Kusema VITALIS CHIKOKO spent the better part of the last few days going through congratulatory messages in his ...,https://www.sundaymail.co.zw/from-glen-view-to-french-cup-chikokos-basketball-glory
Sports,"City, Arsenal keep title fight alive",Erling HAALAND’S first four-goal haul in the Premier League left Manchester City three wins away from a historic fourth ...,https://www.sundaymail.co.zw/city-arsenal-keep-title-fight-alive
Sports,Harare City success erases  past setbacks for Maruwa,"Zimpapers Sports Hub Herbert “JOMPANO’’ Maruwa may have endured an ignominious exit at Premiership giants Dynamos, but ...",https://www.sundaymail.co.zw/harare-city-success-erases-past-setbacks-for-maruwa
Sports,Sables dominate Zambia in rugby test,Zimpapers Sports Hub Zimbabwe . . . . . . . . . . . . . . . .  (24) 32 Zambia . . . . . . . . . . . . . . . . . . .  (6) ...,https://www.sundaymail.co.zw/sables-dominate-zambia-in-rugby-test
Sports,Chevrons out to  level T20I series,"Sports Reporter THE Chevrons captain, Sikandar Raza, is optimistic his charges have learnt from the mistakes in the ...",https://www.sundaymail.co.zw/chevrons-out-to-level-t20i-series
Sports,Kyrie Irving’s big night helps Mavs eliminate Clippers,KYRIE IRVING scored 28 of his 30 points in the second half and the Dallas Mavericks advanced to the second round with a ...,https://www.sundaymail.co.zw/kyrie-irvings-big-night-helps-mavs-eliminate-clippers
Sports,Heavyweight  boxing  on the canvas,"Langton Nyakwenda THREE years ago, Anesu Motsi was touted as the new Kilimanjaro after he burst onto the local amateur ...",https://www.sundaymail.co.zw/heavyweight-boxing-on-the-canvas
Sports,Chegutu Pirates could sail into marketing opportunity,"Arthur Choga EVER since I started following football, I have known about Chegutu Pirates. I knew them from the black and ...",https://www.sundaymail.co.zw/chegutu-pirates-could-sail-into-marketing-opportunity
Sports,NEW: Warriors to play Lesotho at Orlando Stadium in World Cup qualifier,"Online Reporter ZIMBABWE will play their next World Cup qualifier against Lesotho at Orlando Stadium in Johannesburg, ...",https://www.sundaymail.co.zw/new-warriors-to-play-lesotho-at-orlando-stadium-in-world-cup-qualifier
Sports,"Three epic PSL matches to watch today . . . Dynamos, Highlanders, CAPS United in tough battles","Tadious Manyepo Sports Reporter COMPETITION in the Castle Lager Premier Soccer League is heating up, with much expected ...",https://www.sundaymail.co.zw/three-epic-psl-matches-to-watch-today-dynamos-highlanders-caps-united-in-tough-battles
Sports,"PSL act on DeMbare, Chegutu Pirates game",Sports Reporter THE Premier Soccer League (PSL) have begun acting on the aborted game between Chegutu Pirates and ...,https://www.sundaymail.co.zw/psl-act-on-dembare-chegutu-pirates-game
Sports,Peter Ndlovu backs local players,Langton Nyakwenda FORMER Dynamos star Samson Choruwa might have faded into oblivion since a nasty knee-injury cut short ...,https://www.sundaymail.co.zw/peter-ndlovu-backs-local-players
Sports,Splinter netball league emerges amid chaos,Veronica Gwaze Sports Reporter A breakaway netball league called Tacco Super Netball League (TSNL) has been formed ...,https://www.sundaymail.co.zw/splinter-netball-league-emerges-amid-chaos
Sports,Olympic dream takes backseat  for runner Mudzinganyama,Tinashe Kusema Zimpapers Sports Hub WHAT a difference a couple of pictures can make! The Totalsports Two Oceans Marathon ...,https://www.sundaymail.co.zw/olympic-dream-takes-backseat-for-runner-mudzinganyama
Sports,Power behind the gloves  Phiri  impacts boxing,Langton Nyakwenda RARELY do you see them grabbing the headlines because most of the attention goes to those in the ...,https://www.sundaymail.co.zw/power-behind-the-gloves-phiri-impacts-boxing
Sports,It’s high time mines begin mining talent again,THE Paris 2024 Summer Olympic Games are now a little less than 90 days away. These quadrennial sporting festivals are ...,https://www.sundaymail.co.zw/its-high-time-mines-begin-mining-talent-again
Sports,"Antipas conduct taints  Chicken Inn, Yadah match",Zimpapers Sports Hub CHICKEN INN coach Joey Antipas hogged the limelight for the wrong reasons in the Castle Lager ...,https://www.sundaymail.co.zw/antipas-conduct-taints-chicken-inn-yadah-match
Sports,Makarawu shatters record on road to Olympics,Tinashe Kusema NATIONAL Athletics Association of Zimbabwe (NAAZ) president Tendayi Tagara felt vindicated as news broke ...,https://www.sundaymail.co.zw/makarawu-shatters-record-on-road-to-olympics
Sports,"Quest for revenge anchors Zimbabwe, Kenya  rugby final",Zimpapers Sports Hub WHEN Zimbabwe and Kenya meet in the Barthes Trophy final at Harare Sports Club’s Machinery Exchange ...,https://www.sundaymail.co.zw/quest-for-revenge-anchors-zimbabwe-kenya-rugby-final
Sports,"NEW: Dembare, Chegutu Pirates match abandoned",Online Reporter Chegutu Pirates   …..  0 Dynamos…………….. (0) 1 GOAL-LINE TECHNOLOGY ...,https://www.sundaymail.co.zw/dembarenew-dembare-chegutu-pirates-match-abandoned
Sports, NEW: ‘Pogba’ shines again  …as Grabowski speaks highly of 12-year-old starlet,Online Reporter While Continental Bright Stars Academy dominated at an Independence tournament held at Ngoni Stadium in ...,https://www.sundaymail.co.zw/new-pogba-shines-again-as-grabowski-speaks-highly-of-12-year-old-starlet
Sports,Premier  League  action sees  four draws . . . including FC Platinum’s missed opportunity,"Zimpapers Sports Hub DRAWS were the order of the day yesterday in the Castle Lager Premier Soccer League, with all four ...",https://www.sundaymail.co.zw/premier-league-action-sees-four-draws-including-fc-platinums-missed-opportunity
Sports,The road to Bangladesh: Lady Chevrons  ready for qualifiers,"Don Makanyanga Sports Reporter ZIMBABWE’S senior women’s cricket team, the Lady Chevrons, will seek to correct their ...",https://www.sundaymail.co.zw/the-road-to-bangladesh-lady-chevrons-ready-for-qualifiers
Sports,Documentary celebrates  Tymon Mabaleka’s exploits,"Don Makanyanga Sports Reporter EVERY time the name Tymon Mabaleka is mentioned, many will remember the late footballer ...",https://www.sundaymail.co.zw/documentary-celebrates-tymon-mabalekas-exploits
Sports,"Junior Sables secure Barthes first win, eye further success",Tinashe Kusema Zimbabwe Under-20  . . . . . . . . . . . . . . (19) 46 Tunisia Under-20 . . . . . . . . . . . . . . . . ...,https://www.sundaymail.co.zw/junior-sables-secure-barthes-first-win-eye-further-success
Sports,Warriors to play  Lesotho in  South Africa . . . as fans take ZIFA to task over coach appointment,Sports Reporters WHILE the Zimbabwe Football Association (ZIFA) Normalisation Committee remains tight-lipped on the ...,https://www.sundaymail.co.zw/warriors-to-play-lesotho-in-south-africa-as-fans-take-zifa-to-task-over-coach-appointment
Sports,Uhuru Cup  venues find new life as schools  of excellence,"Tadious Manyepo Sports Reporter THE case of stadiums and venues turning into white elephants, especially after countries ...",https://www.sundaymail.co.zw/uhuru-cup-venues-find-new-life-as-schools-of-excellence
Sports,Show sports fans some respect!,"OUR Premier Soccer League is quite unique, as it probably is the only elite division where a 51-year-old feels fit and ...",https://www.sundaymail.co.zw/show-sports-fans-some-respect
Sports,How much cover do our athletes have?,"Arthur Choga IN the years I spent in sports management, I have learnt that there are two main things that can affect a ...",https://www.sundaymail.co.zw/how-much-cover-do-our-athletes-have
Sports,Bosso rescue point from Ngezi,Zimpapers Sports Hub PACESETTERS Highlanders are guaranteed another week at the summit of the log after rescuing a point ...,https://www.sundaymail.co.zw/bosso-rescue-point-from-ngezi
Sports,Uhuru clash excites Buhera,Sports Reporter The Independence Cup clash between Dynamos and Highlanders at the Murambinda B High School grounds in ...,https://www.sundaymail.co.zw/uhuru-clash-excites-buhera
Sports,World Cup preps on,"WITH preparations for hosting the 2027 World Cup in motion, Zimbabwe Cricket (ZC) is set to expand the capacity of the ...",https://www.sundaymail.co.zw/world-cup-preps-on
Sports,Let the games begin,LATE confirmation due to an impasse between the Zimbabwe Rugby Union (ZRU) and the Sports and Recreation Commission ...,https://www.sundaymail.co.zw/let-the-games-begin
Sports,Crowd trouble: Should we bring back bouncers?,"Some soccer fans were more than convinced that the late Premier Soccer League referee, Tichaona “Giant” Chapfika, was a ...",https://www.sundaymail.co.zw/crowd-trouble-should-we-bring-back-bouncers
Sports,My first love was football: Masvanise,"Tinashe Kusema WHEN Wilson Masvanise stepped onto the stage during last weekend’s Novice Zimbabwe competition, the ...",https://www.sundaymail.co.zw/my-first-love-was-football-masvanise
Sports,Zim duo spoil SA’s Two Oceans party,Sports Reporter THE Zimbabwe duo of Givemore Mudzinganyama and Loveness Madziva played the role of party spoilers to ...,https://www.sundaymail.co.zw/zim-duo-spoil-sas-two-oceans-party
Sports,Murambinda makes Independence Cup history,"Langton Nyakwenda ON Thursday, Murambinda in Buhera writes its own piece of history when it hosts the country’s two ...",https://www.sundaymail.co.zw/murambinda-makes-independence-cup-history
Sports,Arteta praises Emery,"ASTON VILLA’S progress under former Arsenal manager Unai Emery has been incredible, his successor Mikel Arteta at the ...",https://www.sundaymail.co.zw/arteta-praises-emery
Sports,It’s DeMbare versus DeMbare Lite at Wadzanai,Langton Nyakwenda A TENSION-FILLED match is expected at Wadzanai Stadium in Shamva this afternoon as ambitious side ...,https://www.sundaymail.co.zw/its-dembare-versus-dembare-lite-at-wadzanai
Sports,Safeguarding in sports: Going beyond buzzwords,Arthur Choga BEYOND signing a letter of indemnity absolving a school or club of any blame in the event of an accident ...,https://www.sundaymail.co.zw/safeguarding-in-sports-going-beyond-buzzwords
Sports,"NEW: DeMbare, Bosso unveil kits","Online Reporter FOOTBALL giants Dynamos FC and Highlanders FC have unveiled three Adidas playing kits, plus training and ...",https://www.sundaymail.co.zw/new-dembare-bosso-unveil-kits
Sports,"FC Platinum, CAPS United match abandoned",Zimpapers Sports Hub THE Castle Lager Premier Soccer League game of the week between pacesetters FC Platinum and CAPS ...,https://www.sundaymail.co.zw/fc-platinum-caps-united-match-abandoned
Sports,Northern Region  Women’s Football returns,Sports Reporter THE Northern Region Women’s Soccer League (NRWSL) will return this month with a pre-season tournament at ...,https://www.sundaymail.co.zw/northern-region-womens-football-returns
Sports,"Chirinda still grounded, Mukamba fails to resurrect","Langton Nyakwenda A LOT was expected from the highly sought-after striker, Obriel Chirinda, this season after he was ...",https://www.sundaymail.co.zw/chirinda-still-grounded-mukamba-fails-to-resurrect
Sports,Rufaro Stadium renovations were like putting lipstick on a frog,"THE jokes at the Harare City Council continue to write themselves. Bra Shakes understands that when Rufaro Stadium, ...",https://www.sundaymail.co.zw/rufaro-renovations-were-like-putting-lipstick-on-a-frog
Sports,Doorman reflects on African Games experience,Ellina Mhlanga Lorna Doorman  took some persuading for her to accept the call up to be part of the triathlon team for ...,https://www.sundaymail.co.zw/doorman-reflects-on-african-games-experience
Sports,Schools’ rugby festival return beckons,"Tinashe Kusema WHEN preparing for any major sporting event, the final days leading up to the competition are like the ...",https://www.sundaymail.co.zw/schools-rugby-festival-return-beckons
