category,title,story,url
Sports,BCC launches sports tourism initiative,THE Bulawayo City Council (BCC) on Friday signed a memorandum of understanding (MoU) with the Squash Rackets Association as part of an…,https://dailynews.co.zw/bcc-launches-sports-tourism-initiative/
Sports,Netball regression: A lesson for local sports administration,"THE Gems, Zimbabwe’s national netball team, have had a disappointing World Cup campaign, finishing fourth in Pool A after losing all three…",https://dailynews.co.zw/netball-regression-a-lesson-for-local-sports-administration/
Sports,"Malema offers Zimbos transport to come home, vote",SOUTH AFRICAN opposition leader Julius Malema has offered transport to Zimbabweans living there who are registered to vote in this year’s general…,https://dailynews.co.zw/malema-offers-zimbos-transport-to-come-home-vote/
Sports,"Authorise temporary IDs for e-passports application, Government told",PARLIAMENT has pleaded with Home Affairs minister Kazembe Kazembe to allow people with temporary national identification cards to use them to apply…,https://dailynews.co.zw/authorise-temporary-ids-for-e-passports-application-government-told/
Sports,‘Revival of Mabvuku Sports Complex to aid anti-drug fight’,"THE rehabilitation of one of Harare’s erstwhile neglected sports venues, Mabvuku Sports Complex, is aimed at not only promoting budding sports talent,…",https://dailynews.co.zw/revival-of-mabvuku-sports-complex-to-aid-anti-drug-fight/
Sports,City Sports Bar hosts all-female dance clash,By Ashley Moyo AT LEAST 10 dance groups are set to clash on Female Winter Dance Kick-Off stage at the City Sports…,https://dailynews.co.zw/city-sports-bar-hosts-all-female-dance-clash/
Sports,Time for Zimbabwe to take sports sector seriously,THE performance by Zimbabwe’s upcoming athletes at the recently-concluded Confederation of African Athletics (CAA) U-18 and U-20 Championships in which the country…,https://dailynews.co.zw/time-for-zimbabwe-to-take-sports-sector-seriously/
Sports,"Club, council clash over sports premises","THE High Court has struck off the roll an urgent application filed by Callies Motor Action Sports Club, in which it sought…",https://dailynews.co.zw/club-council-clash-over-sports-premises/
Sports,City Sports Bar hosts the rhumba galore fiesta dance,"AT LEAST 11 dance groups, mainly under Dancers Association of Zimbabwe (Daz), are set to share the stage at the “Rhumba Galore…",https://dailynews.co.zw/city-sports-bar-hosts-the-rhumba-galore-fiesta-dance/
Sports,Harare man allegedly steals sports equipment,"A HARARE man (32) allegedly stole soccer equipment worth $128.9 million. The accused, Saul Marangwa, appeared at the Harare Magistrates Court on…",https://dailynews.co.zw/harare-man-allegedly-steals-sports-equipment/
Sports,Minister GUC concert moved to Belgravia Sports Club,"By Progress Chaya ORGANISERS of The Heroes of Faith concert, to be headlined by Nigeria gospel music star, Minister GUC, have moved…",https://dailynews.co.zw/minister-guc-concert-moved-to-belgravia-sports-club/
Sports,"‘Sports 411’ on 3ktv, perfect way to start your Friday night","Sports 411 | Friday, 07 April, 2023 @20:00 Hours |AA S1 Sports Get ready to kick off your weekend with the ultimate…",https://dailynews.co.zw/sports-411-on-3ktv-perfect-way-to-start-your-friday-night/
Sports,Clubs to decide on gate charges… as National Sports Stadium hosts four matches,Cloud Fusire fusirec@dailynews.co.zw THE country’s top flight clubs will use Friday’s Annual General Meeting (AGM) to decide on the gate charges ahead…,https://dailynews.co.zw/clubs-to-decide-on-gate-charges-as-national-sports-stadium-hosts-four-matches/
Sports,Stage set for Powerplay Sports talent identification tourney,ALL is set for the inaugural edition of the Under-19 cricket identification tournament to be held at Peterhouse School from March 31…,https://dailynews.co.zw/stage-set-for-powerplay-sports-talent-identification-tourney/
Sports,Rimbi Tours sues Transport minister over suspension,"By Ketty Nyoni RIMBI Tours, one of the two bus operators suspended from operating by Transport minister Felix Mhona after one of…",https://dailynews.co.zw/rimbi-tours-sues-transport-minister-over-suspension/
Sports,Buffalo Souljah ‘Zadza National Sports Stadium’ concert preps on course,"Ashley Moyo moyoa@dailynews.co.zw SOUTH Africa-based dancehall artiste Buffalo Souljah is set to perform in Mufakose in Harare next month, in preparation of…",https://dailynews.co.zw/buffalo-souljah-zadza-national-sports-stadium-concert-preps-on-course/
Sports,‘Embrace women in transport sector’,"A DIRECTOR of a local public transport passenger company, CAG Tours, Afra Nhanhanga, has called on society to embrace women in the…",https://dailynews.co.zw/embrace-women-in-transport-sector/
Sports,Unicef learning passport initiative reaches 150 schools,By Hazel Marimbiza MORE than 150 schools across the country now have access to the United Nations Children’s Emergency Fund (Unicef) learning…,https://dailynews.co.zw/unicef-learning-passport-initiative-reaches-150-schools/
Sports,Zimbabwe should shift focus to combat sports,"BRAZIL is renowned for its successful football and beach soccer teams. The United States are known for their American football, baseball and…",https://dailynews.co.zw/zimbabwe-should-shift-focus-to-combat-sports/
Sports,"Rain plays spoilsport … as Zimbabwe-SA abandon game, share points",SOUTH Africa and Zimbabwe had to satisfy themselves with sharing points as their Super 12 encounter at the Bellerive Oval in Hobart…,https://dailynews.co.zw/rain-plays-spoilsport-as-zimbabwe-sa-abandon-game-share-points/
