category,title,story,url
Sports,"Three epic PSL matches to watch today . . . Dynamos, Highlanders, CAPS United in tough battles","Tadious Manyepo Sports Reporter COMPETITION in the Castle Lager Premier Soccer League is heating up, with much expected ...",https://www.sundaymail.co.zw/three-epic-psl-matches-to-watch-today-dynamos-highlanders-caps-united-in-tough-battles
Sports,"PSL act on DeMbare, Chegutu Pirates game",Sports Reporter THE Premier Soccer League (PSL) have begun acting on the aborted game between Chegutu Pirates and ...,https://www.sundaymail.co.zw/psl-act-on-dembare-chegutu-pirates-game
Sports,Peter Ndlovu backs local players,Langton Nyakwenda FORMER Dynamos star Samson Choruwa might have faded into oblivion since a nasty knee-injury cut short ...,https://www.sundaymail.co.zw/peter-ndlovu-backs-local-players
Sports,Splinter netball league emerges amid chaos,Veronica Gwaze Sports Reporter A breakaway netball league called Tacco Super Netball League (TSNL) has been formed ...,https://www.sundaymail.co.zw/splinter-netball-league-emerges-amid-chaos
Sports,Olympic dream takes backseat  for runner Mudzinganyama,Tinashe Kusema Zimpapers Sports Hub WHAT a difference a couple of pictures can make! The Totalsports Two Oceans Marathon ...,https://www.sundaymail.co.zw/olympic-dream-takes-backseat-for-runner-mudzinganyama
Sports,Power behind the gloves  Phiri  impacts boxing,Langton Nyakwenda RARELY do you see them grabbing the headlines because most of the attention goes to those in the ...,https://www.sundaymail.co.zw/power-behind-the-gloves-phiri-impacts-boxing
Sports,It’s high time mines begin mining talent again,THE Paris 2024 Summer Olympic Games are now a little less than 90 days away. These quadrennial sporting festivals are ...,https://www.sundaymail.co.zw/its-high-time-mines-begin-mining-talent-again
Sports,"Antipas conduct taints  Chicken Inn, Yadah match",Zimpapers Sports Hub CHICKEN INN coach Joey Antipas hogged the limelight for the wrong reasons in the Castle Lager ...,https://www.sundaymail.co.zw/antipas-conduct-taints-chicken-inn-yadah-match
Sports,Makarawu shatters record on road to Olympics,Tinashe Kusema NATIONAL Athletics Association of Zimbabwe (NAAZ) president Tendayi Tagara felt vindicated as news broke ...,https://www.sundaymail.co.zw/makarawu-shatters-record-on-road-to-olympics
Sports,"Quest for revenge anchors Zimbabwe, Kenya  rugby final",Zimpapers Sports Hub WHEN Zimbabwe and Kenya meet in the Barthes Trophy final at Harare Sports Club’s Machinery Exchange ...,https://www.sundaymail.co.zw/quest-for-revenge-anchors-zimbabwe-kenya-rugby-final
Sports,"NEW: Dembare, Chegutu Pirates match abandoned",Online Reporter Chegutu Pirates   …..  0 Dynamos…………….. (0) 1 GOAL-LINE TECHNOLOGY ...,https://www.sundaymail.co.zw/dembarenew-dembare-chegutu-pirates-match-abandoned
Sports, NEW: ‘Pogba’ shines again  …as Grabowski speaks highly of 12-year-old starlet,Online Reporter While Continental Bright Stars Academy dominated at an Independence tournament held at Ngoni Stadium in ...,https://www.sundaymail.co.zw/new-pogba-shines-again-as-grabowski-speaks-highly-of-12-year-old-starlet
Sports,Premier  League  action sees  four draws . . . including FC Platinum’s missed opportunity,"Zimpapers Sports Hub DRAWS were the order of the day yesterday in the Castle Lager Premier Soccer League, with all four ...",https://www.sundaymail.co.zw/premier-league-action-sees-four-draws-including-fc-platinums-missed-opportunity
Sports,"Three epic PSL matches to watch today . . . Dynamos, Highlanders, CAPS United in tough battles","Tadious Manyepo Sports Reporter COMPETITION in the Castle Lager Premier Soccer League is heating up, with much expected ...",https://www.sundaymail.co.zw/three-epic-psl-matches-to-watch-today-dynamos-highlanders-caps-united-in-tough-battles
Sports,"PSL act on DeMbare, Chegutu Pirates game",Sports Reporter THE Premier Soccer League (PSL) have begun acting on the aborted game between Chegutu Pirates and ...,https://www.sundaymail.co.zw/psl-act-on-dembare-chegutu-pirates-game
Sports,Peter Ndlovu backs local players,Langton Nyakwenda FORMER Dynamos star Samson Choruwa might have faded into oblivion since a nasty knee-injury cut short ...,https://www.sundaymail.co.zw/peter-ndlovu-backs-local-players
Sports,Splinter netball league emerges amid chaos,Veronica Gwaze Sports Reporter A breakaway netball league called Tacco Super Netball League (TSNL) has been formed ...,https://www.sundaymail.co.zw/splinter-netball-league-emerges-amid-chaos
Sports,Olympic dream takes backseat  for runner Mudzinganyama,Tinashe Kusema Zimpapers Sports Hub WHAT a difference a couple of pictures can make! The Totalsports Two Oceans Marathon ...,https://www.sundaymail.co.zw/olympic-dream-takes-backseat-for-runner-mudzinganyama
Sports,Power behind the gloves  Phiri  impacts boxing,Langton Nyakwenda RARELY do you see them grabbing the headlines because most of the attention goes to those in the ...,https://www.sundaymail.co.zw/power-behind-the-gloves-phiri-impacts-boxing
Sports,It’s high time mines begin mining talent again,THE Paris 2024 Summer Olympic Games are now a little less than 90 days away. These quadrennial sporting festivals are ...,https://www.sundaymail.co.zw/its-high-time-mines-begin-mining-talent-again
Sports,"Antipas conduct taints  Chicken Inn, Yadah match",Zimpapers Sports Hub CHICKEN INN coach Joey Antipas hogged the limelight for the wrong reasons in the Castle Lager ...,https://www.sundaymail.co.zw/antipas-conduct-taints-chicken-inn-yadah-match
Sports,Makarawu shatters record on road to Olympics,Tinashe Kusema NATIONAL Athletics Association of Zimbabwe (NAAZ) president Tendayi Tagara felt vindicated as news broke ...,https://www.sundaymail.co.zw/makarawu-shatters-record-on-road-to-olympics
Sports,"Quest for revenge anchors Zimbabwe, Kenya  rugby final",Zimpapers Sports Hub WHEN Zimbabwe and Kenya meet in the Barthes Trophy final at Harare Sports Club’s Machinery Exchange ...,https://www.sundaymail.co.zw/quest-for-revenge-anchors-zimbabwe-kenya-rugby-final
Sports,"NEW: Dembare, Chegutu Pirates match abandoned",Online Reporter Chegutu Pirates   …..  0 Dynamos…………….. (0) 1 GOAL-LINE TECHNOLOGY ...,https://www.sundaymail.co.zw/dembarenew-dembare-chegutu-pirates-match-abandoned
Sports, NEW: ‘Pogba’ shines again  …as Grabowski speaks highly of 12-year-old starlet,Online Reporter While Continental Bright Stars Academy dominated at an Independence tournament held at Ngoni Stadium in ...,https://www.sundaymail.co.zw/new-pogba-shines-again-as-grabowski-speaks-highly-of-12-year-old-starlet
Sports,Premier  League  action sees  four draws . . . including FC Platinum’s missed opportunity,"Zimpapers Sports Hub DRAWS were the order of the day yesterday in the Castle Lager Premier Soccer League, with all four ...",https://www.sundaymail.co.zw/premier-league-action-sees-four-draws-including-fc-platinums-missed-opportunity
Sports,The road to Bangladesh: Lady Chevrons  ready for qualifiers,"Don Makanyanga Sports Reporter ZIMBABWE’S senior women’s cricket team, the Lady Chevrons, will seek to correct their ...",https://www.sundaymail.co.zw/the-road-to-bangladesh-lady-chevrons-ready-for-qualifiers
Sports,Documentary celebrates  Tymon Mabaleka’s exploits,"Don Makanyanga Sports Reporter EVERY time the name Tymon Mabaleka is mentioned, many will remember the late footballer ...",https://www.sundaymail.co.zw/documentary-celebrates-tymon-mabalekas-exploits
Sports,"Junior Sables secure Barthes first win, eye further success",Tinashe Kusema Zimbabwe Under-20  . . . . . . . . . . . . . . (19) 46 Tunisia Under-20 . . . . . . . . . . . . . . . . ...,https://www.sundaymail.co.zw/junior-sables-secure-barthes-first-win-eye-further-success
Sports,Warriors to play  Lesotho in  South Africa . . . as fans take ZIFA to task over coach appointment,Sports Reporters WHILE the Zimbabwe Football Association (ZIFA) Normalisation Committee remains tight-lipped on the ...,https://www.sundaymail.co.zw/warriors-to-play-lesotho-in-south-africa-as-fans-take-zifa-to-task-over-coach-appointment
Sports,Uhuru Cup  venues find new life as schools  of excellence,"Tadious Manyepo Sports Reporter THE case of stadiums and venues turning into white elephants, especially after countries ...",https://www.sundaymail.co.zw/uhuru-cup-venues-find-new-life-as-schools-of-excellence
Sports,Show sports fans some respect!,"OUR Premier Soccer League is quite unique, as it probably is the only elite division where a 51-year-old feels fit and ...",https://www.sundaymail.co.zw/show-sports-fans-some-respect
Sports,How much cover do our athletes have?,"Arthur Choga IN the years I spent in sports management, I have learnt that there are two main things that can affect a ...",https://www.sundaymail.co.zw/how-much-cover-do-our-athletes-have
Sports,Bosso rescue point from Ngezi,Zimpapers Sports Hub PACESETTERS Highlanders are guaranteed another week at the summit of the log after rescuing a point ...,https://www.sundaymail.co.zw/bosso-rescue-point-from-ngezi
Sports,Uhuru clash excites Buhera,Sports Reporter The Independence Cup clash between Dynamos and Highlanders at the Murambinda B High School grounds in ...,https://www.sundaymail.co.zw/uhuru-clash-excites-buhera
Sports,World Cup preps on,"WITH preparations for hosting the 2027 World Cup in motion, Zimbabwe Cricket (ZC) is set to expand the capacity of the ...",https://www.sundaymail.co.zw/world-cup-preps-on
Sports,Let the games begin,LATE confirmation due to an impasse between the Zimbabwe Rugby Union (ZRU) and the Sports and Recreation Commission ...,https://www.sundaymail.co.zw/let-the-games-begin
Sports,Crowd trouble: Should we bring back bouncers?,"Some soccer fans were more than convinced that the late Premier Soccer League referee, Tichaona “Giant” Chapfika, was a ...",https://www.sundaymail.co.zw/crowd-trouble-should-we-bring-back-bouncers
Sports,My first love was football: Masvanise,"Tinashe Kusema WHEN Wilson Masvanise stepped onto the stage during last weekend’s Novice Zimbabwe competition, the ...",https://www.sundaymail.co.zw/my-first-love-was-football-masvanise
Sports,Zim duo spoil SA’s Two Oceans party,Sports Reporter THE Zimbabwe duo of Givemore Mudzinganyama and Loveness Madziva played the role of party spoilers to ...,https://www.sundaymail.co.zw/zim-duo-spoil-sas-two-oceans-party
Sports,Murambinda makes Independence Cup history,"Langton Nyakwenda ON Thursday, Murambinda in Buhera writes its own piece of history when it hosts the country’s two ...",https://www.sundaymail.co.zw/murambinda-makes-independence-cup-history
